path	line	term	class	owner
issues/agent-death-strands-recoverable-work/item.md	54	octl	G	history-reader
issues/agent-death-strands-recoverable-work/item.md	69	orchestratectl	G	history-reader
issues/agent-died-merge-no-teardown-interactive/item.md	22	orchestratectl	G	history-reader
issues/agent-died-merge-no-teardown-interactive/item.md	29	orchestratectl	G	history-reader
issues/agent-died-merge-no-teardown-interactive/item.md	81	orchestratectl	G	history-reader
issues/agent-skips-run-merge-idle-pending/item.md	19	orchestratectl	G	history-reader
issues/agent-skips-run-merge-idle-pending/item.md	32	orchestratectl	G	history-reader
issues/agent-skips-run-merge-idle-pending/item.md	48	orchestratectl	G	history-reader
issues/agent-skips-run-merge-idle-pending/item.md	49	orchestratectl	G	history-reader
issues/agent-skips-run-merge-idle-pending/item.md	61	orchestratectl	G	history-reader
issues/agent-skips-run-merge-idle-pending/item.md	101	orchestratectl	G	history-reader
issues/agent-skips-run-merge-idle-pending/item.md	108	orchestratectl	G	history-reader
issues/align-green-gate/item.md	14	orchestratectl	G	history-reader
issues/align-green-gate/item.md	19	orchestratectl	G	history-reader
issues/all-kinds-spawn/item.md	9	orchestratectl	G	history-reader
issues/all-kinds-spawn/item.md	16	orchestratectl	G	history-reader
issues/always-emit-warnings-array/item.md	14	octl	G	history-reader
issues/append-and-apply-transactional-validation/item.md	7	orchestratectl	G	history-reader
issues/append-and-apply-transactional-validation/item.md	17	octl_core	G	history-reader
issues/append-typed-node-id/item.md	7	orchestratectl	G	history-reader
issues/append-typed-node-id/item.md	15	octl-core	G	history-reader
issues/append-typed-node-id/item.md	17	octl-core	G	history-reader
issues/arch-feature-usage-audit/item.md	21	orchestratectl	G	history-reader
issues/attention-required-run-surface/item.md	26	octl	G	history-reader
issues/audit-no-user-specifics/item.md	51	orchestratectl	G	history-reader
issues/audit-no-user-specifics/item.md	101	octl	G	history-reader
issues/audit-no-user-specifics/item.md	101	octl	G	history-reader
issues/audit-no-user-specifics/item.md	101	orchestratectl	G	history-reader
issues/audit-no-user-specifics/item.md	112	orchestratectl	G	history-reader
issues/audit-no-user-specifics/item.md	113	orchestratectl	G	history-reader
issues/audit-no-user-specifics/item.md	132	octl-core	G	history-reader
issues/audit-no-user-specifics/item.md	132	orchestratectl	G	history-reader
issues/autoretry-agent-died-worker/design.md	116	OCTL	G	history-reader
issues/autoretry-agent-died-worker/item.md	27	octl	G	history-reader
issues/bakeoff-aider-pi-live-fail/item.md	18	orchestratectl	G	history-reader
issues/bakeoff-aider-pi-live-fail/item.md	24	octl	G	history-reader
issues/blocked-report-deletes-branch/item.md	44	orchestratectl	G	history-reader
issues/blocked-report-deletes-branch/item.md	50	orchestratectl	G	history-reader
issues/blocked-report-deletes-branch/item.md	80	orchestratectl	G	history-reader
issues/bump-hook-fails/item.md	31	orchestratectl	G	history-reader
issues/bundle-worktree-merge/item.md	13	orchestratectl	G	history-reader
issues/bundle-worktree-merge/item.md	17	orchestratectl	G	history-reader
issues/bundle-worktree-merge/item.md	17	orchestratectl	G	history-reader
issues/bundle-worktree-merge/item.md	17	orchestratectl	G	history-reader
issues/bundle-worktree-merge/item.md	21	orchestratectl	G	history-reader
issues/bundle-worktree-merge/item.md	27	orchestratectl	G	history-reader
issues/bundle-worktree-merge/item.md	37	octl	G	history-reader
issues/bundle-worktree-merge/item.md	39	orchestratectl	G	history-reader
issues/bundle-worktree-merge/item.md	44	orchestratectl	G	history-reader
issues/bundle-worktree-merge/item.md	46	orchestratectl	G	history-reader
issues/bundle-worktree-merge/item.md	48	orchestratectl	G	history-reader
issues/bundle-worktree-merge/item.md	48	orchestratectl	G	history-reader
issues/bundle-worktree-merge/item.md	62	orchestratectl	G	history-reader
issues/bundle-worktree-merge/item.md	64	orchestratectl	G	history-reader
issues/bundle-worktree-merge/item.md	66	orchestratectl	G	history-reader
issues/bundle-worktree-merge/item.md	68	octl	G	history-reader
issues/bundle-worktree-merge/item.md	68	orchestratectl	G	history-reader
issues/bundled-orchestrate-skill/item.md	27	orchestratectl	G	history-reader
issues/bundled-orchestrate-skill/item.md	31	orchestratectl	G	history-reader
issues/cancel-dead-supervisor-recovery/item.md	17	octl	G	history-reader
issues/cancel-enumerate-from-event-log/item.md	7	orchestratectl	G	history-reader
issues/cancel-followup-pair/item.md	8	orchestratectl	G	history-reader
issues/cancel-idempotent-batch-append/item.md	7	orchestratectl	G	history-reader
issues/cancel-liveness-from-log/item.md	8	orchestratectl	G	history-reader
issues/cancel-pair/item.md	8	orchestratectl	G	history-reader
issues/cancel-run-already-terminal-error-class/item.md	19	octl_core	G	history-reader
issues/cancel-streaming-ledger-probe/item.md	8	orchestratectl	G	history-reader
issues/capture-agent-output-to-run-dir/item.md	13	octl	G	history-reader
issues/capture-agent-output-to-run-dir/item.md	26	octl	G	history-reader
issues/capture-agent-pane-by-pane-id/item.md	29	octl-core	G	history-reader
issues/cargo-scaffolding/handoff.md	10	octl	G	history-reader
issues/cargo-scaffolding/handoff.md	11	octl-core	G	history-reader
issues/cargo-scaffolding/handoff.md	13	orchestratectl	G	history-reader
issues/cargo-scaffolding/handoff.md	14	octl-core	G	history-reader
issues/cargo-scaffolding/handoff.md	14	octl	G	history-reader
issues/cargo-scaffolding/handoff.md	17	octl-core	G	history-reader
issues/cargo-scaffolding/handoff.md	17	octl	G	history-reader
issues/cargo-scaffolding/handoff.md	47	octl-core	G	history-reader
issues/cargo-scaffolding/item.md	8	orchestratectl	G	history-reader
issues/cargo-scaffolding/item.md	15	octl-core	G	history-reader
issues/cargo-scaffolding/item.md	15	octl	G	history-reader
issues/cargo-scaffolding/item.md	19	orchestratectl	G	history-reader
issues/cargo-scaffolding/item.md	23	octl-core	G	history-reader
issues/cargo-scaffolding/item.md	23	octl	G	history-reader
issues/cargo-scaffolding/item.md	23	octl	G	history-reader
issues/cargo-scaffolding/item.md	23	orchestratectl	G	history-reader
issues/child-supervisor-spawn-unconfirmed-no-retry/item.md	15	octl	G	history-reader
issues/ci-and-lints/design.md	3	orchestratectl	G	history-reader
issues/ci-and-lints/design.md	57	octl-core	G	history-reader
issues/ci-and-lints/design.md	59	octl-core	G	history-reader
issues/ci-and-lints/design.md	63	octl	G	history-reader
issues/ci-and-lints/design.md	78	octl	G	history-reader
issues/ci-and-lints/design.md	78	octl-core	G	history-reader
issues/ci-and-lints/item.md	7	orchestratectl	G	history-reader
issues/ci-docs-bakeoff-registry-link/item.md	20	orchestratectl	G	history-reader
issues/ci-red-main-deny-docs/item.md	22	orchestratectl	G	history-reader
issues/ci-red-main-deny-docs/item.md	37	octl-core	G	history-reader
issues/ci-red-main-deny-docs/item.md	43	octl-core	G	history-reader
issues/ci-red-main/item.md	22	orchestratectl	G	history-reader
issues/ci-red-release-mode-injection/item.md	23	octl	G	history-reader
issues/ci-red-release-mode-injection/item.md	27	OCTL	G	history-reader
issues/ci-red-release-mode-injection/item.md	27	OCTL	G	history-reader
issues/ci-red-release-mode-injection/item.md	27	octl	G	history-reader
issues/ci-red-release-mode-injection/item.md	31	orchestratectl	G	history-reader
issues/cli-canon-config/item.md	33	orchestratectl	G	history-reader
issues/cli-canon-config/item.md	39	orchestratectl	G	history-reader
issues/cli-integration-test-harness/item.md	7	orchestratectl	G	history-reader
issues/cli-text-output-escape/item.md	30	octl	G	history-reader
issues/clippy-format-push-ci/item.md	12	octl	G	history-reader
issues/code-pipeline/design.md	4	orchestratectl	G	history-reader
issues/code-pipeline/design.md	38	orchestratectl	G	history-reader
issues/code-pipeline/design.md	261	orchestratectl	G	history-reader
issues/code-pipeline/design.md	386	orchestratectl	G	history-reader
issues/code-pipeline/item.md	18	octl	G	history-reader
issues/code-pipeline/item.md	19	octl-core	G	history-reader
issues/codeharness-adapter-interface/item.md	33	octl	G	history-reader
issues/codeharness-adapter-interface/item.md	46	OCTL	G	history-reader
issues/concurrent-self-merge-race/item.md	15	orchestratectl	G	history-reader
